source_cbsa_code,source_metro,source_cluster,neighbor_rank,neighbor_cbsa_code,neighbor_metro,neighbor_cluster,distance,neighbor_annual_rent,neighbor_rpp_all_items,neighbor_rpp_housing,neighbor_median_household_income,neighbor_real_household_income,neighbor_mean_real_occ_wage,neighbor_mean_real_income_after_rent,neighbor_mean_rent_burden,neighbor_share_high_lq
46220,"Tuscaloosa, AL",4,7,29200,"Lafayette-West Lafayette, IN",4,4.017979029177799,13284.0,93.43,76.442,62011.0,66371.61511291875,63154.16176103321,48936.03053979806,0.2642391809024139,0.26143790849673204
46220,"Tuscaloosa, AL",4,8,40580,"Rocky Mount, NC",2,4.075854648849573,11040.0,88.012,56.103,59636.0,67758.94196245966,63586.16470998596,51042.42067508163,0.23718808245067868,0.37398373983739835
46220,"Tuscaloosa, AL",4,9,27900,"Joplin, MO-KS",2,4.081251837717107,11136.0,85.718,53.976,61901.0,72214.70402949204,65535.97466175526,52544.537624026896,0.23239779092365825,0.31690140845070425
46220,"Tuscaloosa, AL",4,10,31340,"Lynchburg, VA",4,4.08709687518694,11892.0,89.363,63.912,68996.0,77208.6881595291,66726.68393557685,53419.16292576295,0.23931646222428965,0.3181818181818182
46300,"Twin Falls, ID",2,1,33140,"Michigan City-La Porte, IN",2,3.952233476775785,11712.0,91.682,68.451,71055.0,77501.58155363103,60308.200852819915,47533.61042067401,0.24751796376976304,0.34759358288770054
46300,"Twin Falls, ID",2,2,16220,"Casper, WY",2,4.045151882745895,12192.0,93.829,74.189,72156.0,76901.59758709994,63041.17064020719,50047.32012490808,0.24683207557369424,0.4405940594059406
46300,"Twin Falls, ID",2,3,23900,"Gettysburg, PA",2,4.189855048559054,13380.0,95.379,73.865,84092.0,88166.15816898897,59957.413696091804,45929.16848488179,0.27853825994911163,0.4228571428571429
46300,"Twin Falls, ID",2,4,36980,"Owensboro, KY",2,4.278329131919408,10884.0,88.61,55.698,68002.0,76743.03126058007,61968.56622802557,49685.52819620073,0.23782500534711193,0.36633663366336633
46300,"Twin Falls, ID",2,5,47020,"Victoria, TX",2,4.298912950862288,13812.0,89.839,69.318,70236.0,78179.85507407696,60374.08746734778,44999.91811995968,0.30440067181058594,0.4020618556701031
46300,"Twin Falls, ID",2,6,46660,"Valdosta, GA",2,4.406631089968626,12300.0,88.271,58.758,57085.0,64670.163473847584,59038.44953295425,45104.08830446471,0.2825291611788849,0.35864978902953587
46300,"Twin Falls, ID",2,7,22520,"Florence-Muscle Shoals, AL",2,4.483541889233346,10236.0,84.817,47.677,61891.0,72970.04138321328,60980.613091131,48912.27773383236,0.2468446353120323,0.4383561643835616
46300,"Twin Falls, ID",2,8,30140,"Lebanon, PA",2,4.551736298643794,13320.0,93.214,66.039,78425.0,84134.35749994636,62203.51361122803,47913.814638970645,0.2692273627288504,0.35023041474654376
46300,"Twin Falls, ID",2,9,48700,"Williamsport, PA",2,4.656249665816057,10956.0,92.35,64.392,63917.0,69211.69463995668,61918.573443537956,50055.0109096993,0.22641284961979163,0.358974358974359
46300,"Twin Falls, ID",2,10,17420,"Cleveland, TN",2,4.6563201630611015,12072.0,88.08,60.327,66135.0,75085.14986376022,61338.95322434151,47633.23115349682,0.27203319219128225,0.3251231527093596
46340,"Tyler, TX",3,1,28660,"Killeen-Temple, TX",2,4.004423582212129,14604.0,91.132,77.884,69923.0,76727.16499144098,62653.03964041871,46627.93320140717,0.308148462556426,0.30158730158730157
46340,"Tyler, TX",3,2,43300,"Sherman-Denison, TX",3,4.100874723923821,15720.0,93.771,89.466,72182.0,76976.89050985912,58219.257839906044,41455.01303074329,0.3476539740017317,0.3511111111111111
46340,"Tyler, TX",3,3,11100,"Amarillo, TX",2,4.282776164980962,13032.0,91.82,78.38,69611.0,75812.45915922457,61035.46924106171,46842.48296356226,0.2803830781797324,0.2767857142857143
46340,"Tyler, TX",3,4,18580,"Corpus Christi, TX",3,4.374369462299717,15300.0,92.671,84.905,67453.0,72787.60345739228,62721.401517195234,46211.38220155172,0.3196434298238254,0.3065326633165829
46340,"Tyler, TX",3,5,31180,"Lubbock, TX",3,4.546577375712024,13908.0,91.317,76.357,63629.0,69679.24920880012,60446.15502547761,45215.69410363392,0.30262482152632064,0.2794871794871795
46340,"Tyler, TX",3,6,11700,"Asheville, NC",3,4.649906427505467,15552.0,96.506,93.371,71838.0,74438.89499098502,61864.169371974436,45749.10916846377,0.3029191910352288,0.3237410071942446
46340,"Tyler, TX",3,7,22180,"Fayetteville, NC",4,4.668551609098726,14544.0,91.978,73.081,61763.0,67149.75320185263,64370.78897748841,48558.31208083921,0.29508008359611204,0.3083832335329341
46340,"Tyler, TX",3,8,30780,"Little Rock-North Little Rock-Conway, AR",4,4.74883873218335,12660.0,89.364,68.295,67154.0,75146.59146860032,60718.25578171768,46551.47721316659,0.2692428810447293,0.29292929292929293
46340,"Tyler, TX",3,9,12020,"Athens-Clarke County, GA",2,4.7588443243667795,14412.0,93.343,76.759,65608.0,70287.00598866545,60948.05798261451,45508.22853637858,0.3056447161735425,0.3210702341137124
46340,"Tyler, TX",3,10,27140,"Jackson, MS",4,4.785504519244646,12864.0,89.048,64.768,61644.0,69225.58620070074,61146.49303705735,46700.35163017566,0.2819898425244015,0.29082774049217003
46520,"Urban Honolulu, HI",1,1,42220,"Santa Rosa-Petaluma, CA",1,5.392464619884472,25896.0,107.784,139.569,104674.0,97114.59956950937,69520.56219415164,45494.73275750057,0.4065091968434686,0.330188679245283
46520,"Urban Honolulu, HI",1,2,42020,"San Luis Obispo-Paso Robles, CA",1,5.4191124315499515,23904.0,108.596,144.362,97446.0,89732.58683561088,65492.69870617381,43480.838232491544,0.399979463955744,0.3521505376344086
46520,"Urban Honolulu, HI",1,3,41740,"San Diego-Chula Vista-Carlsbad, CA",1,5.595832671692817,26952.0,111.887,179.267,106268.0,94977.96884356538,67620.26615703518,43531.676776678214,0.42713824840312903,0.2852760736196319
46520,"Urban Honolulu, HI",1,4,13460,"Bend, OR",3,5.760057942219816,20364.0,103.607,109.958,89788.0,86662.09812078334,63998.86696921613,44343.824356265264,0.35544100910429943,0.3914209115281501
46520,"Urban Honolulu, HI",1,5,37100,"Oxnard-Thousand Oaks-Ventura, CA",1,5.823658892012801,27804.0,110.534,171.096,109797.0,99333.23683210596,64308.90118117578,39154.650000543574,0.46738508313352656,0.2981366459627329
46520,"Urban Honolulu, HI",1,6,42100,"Santa Cruz-Watsonville, CA",1,5.998808686450727,27168.0,109.896,164.328,111093.0,101089.21161825726,68617.18771873828,43895.63279408224,0.43641147880013303,0.3302180685358255
46520,"Urban Honolulu, HI",1,7,28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",5,6.349902212308738,19656.0,109.422,115.763,98233.0,89774.45120725266,63922.36032439113,45958.87948872736,0.3323246982917053,0.32801822323462415
46520,"Urban Honolulu, HI",1,8,42200,"Santa Maria-Santa Barbara, CA",1,6.805910633200702,25572.0,108.798,151.394,98161.0,90223.16586701962,69837.9916743122,46333.88314290537,0.4088051883871889,0.33710407239819007
46520,"Urban Honolulu, HI",1,9,46700,"Vallejo, CA",1,7.099143993359808,25956.0,108.479,142.042,100401.0,92553.397431761,71271.670737124,47344.459018726884,0.402143202664394,0.2884097035040431
46520,"Urban Honolulu, HI",1,10,38900,"Portland-Vancouver-Hillsboro, OR-WA",1,7.293468407064266,20688.0,105.421,125.114,97436.0,92425.60780110223,69569.50044399414,49945.326892235,0.3268104331421303,0.3063063063063063
46540,"Utica-Rome, NY",4,1,13780,"Binghamton, NY",4,3.339836268152561,11268.0,92.863,69.694,64590.0,69554.07428146839,69819.2476058189,57685.24375067746,0.20875934676794164,0.33432835820895523
46540,"Utica-Rome, NY",4,2,45060,"Syracuse, NY",4,3.9721606225150228,12924.0,95.742,80.656,75492.0,78849.40778341793,70582.2444795936,57083.466513810556,0.22411724162820085,0.30980392156862746
46540,"Utica-Rome, NY",4,3,29740,"Las Cruces, NM",2,4.600333124804985,11208.0,90.212,62.982,56848.0,63016.00673967986,65154.128170601645,52730.060419083,0.23121993369223592,0.28679245283018867
46540,"Utica-Rome, NY",4,4,29100,"La Crosse-Onalaska, WI-MN",4,4.639050064985729,12324.0,91.769,69.386,73340.0,79918.05511665158,67956.63342042305,54527.26184614416,0.23195177286284113,0.3104575163398693
46540,"Utica-Rome, NY",4,5,45820,"Topeka, KS",4,4.721195384989507,11652.0,88.82,64.987,69888.0,78684.98086016663,67111.28207694297,53992.61511004362,0.23044157947003216,0.3374233128834356
46540,"Utica-Rome, NY",4,6,40380,"Rochester, NY",4,4.7336845715599045,13716.0,97.035,87.481,76284.0,78614.93275622198,68855.4798247465,54720.37393511904,0.23952373161743856,0.31393298059964725
46540,"Utica-Rome, NY",4,7,15380,"Buffalo-Cheektowaga, NY",4,4.747395708767173,12684.0,95.844,80.989,72237.0,75369.35019406537,71795.89607982081,58561.89082127568,0.2184560153424531,0.28027681660899656
46540,"Utica-Rome, NY",4,8,21500,"Erie, PA",4,4.8050799467241285,10848.0,90.95,56.83,63354.0,69658.0538757559,63101.11761660605,51173.68496130094,0.22484026575282168,0.2936046511627907
46540,"Utica-Rome, NY",4,9,20740,"Eau Claire, WI",4,4.8794854035934,12396.0,92.796,72.85,74595.0,80386.00801758695,65810.39035741365,52452.05594644766,0.23801879735332193,0.31715210355987056
46540,"Utica-Rome, NY",4,10,44140,"Springfield, MA",4,4.880264286524619,13632.0,96.061,75.781,71306.0,74229.91640728287,72570.62867475166,58379.64586174743,0.23041363977535873,0.29048843187660667
46660,"Valdosta, GA",2,1,24140,"Goldsboro, NC",2,3.031037902654916,11580.0,88.462,57.684,59733.0,67523.9085709118,60073.05161161477,46982.68512657035,0.26023030310527223,0.27835051546391754
46660,"Valdosta, GA",2,2,25220,"Hammond, LA",2,3.450750327955236,12036.0,84.46,48.16,56760.0,67203.40989817666,60676.539670146114,46426.00687355601,0.2880153084231243,0.3870967741935484
46660,"Valdosta, GA",2,3,14540,"Bowling Green, KY",2,3.740893793600674,11700.0,90.179,63.395,63328.0,70224.77516938532,60885.41767580124,47911.2219096029,0.2515916322732563,0.32967032967032966
46660,"Valdosta, GA",2,4,12220,"Auburn-Opelika, AL",2,3.8951050389450184,12312.0,87.933,62.078,63649.0,72383.51927035356,62628.00710071414,48626.437724029616,0.27210367255887064,0.3426294820717131
46660,"Valdosta, GA",2,5,48660,"Wichita Falls, TX",2,3.978677134680506,11940.0,89.513,68.208,65379.0,73038.55305933216,60039.527016390704,46700.68237929889,0.26803627407771496,0.3374485596707819
46660,"Valdosta, GA",2,6,17980,"Columbus, GA-AL",2,4.015404818772696,12828.0,89.296,61.185,59336.0,66448.66511377889,62088.856915922086,47723.15184514624,0.2837119690139352,0.28152492668621704
46660,"Valdosta, GA",2,7,17300,"Clarksville, TN-KY",2,4.136198853038276,14484.0,90.947,73.801,68967.0,75832.07802346422,62072.269197078145,46146.51023856385,0.3053920742170733,0.33663366336633666
46660,"Valdosta, GA",2,8,41660,"San Angelo, TX",2,4.140687881778672,13860.0,92.453,81.442,68419.0,74004.08856391897,58094.47881147742,43103.07777527525,0.30891388764814864,0.3392070484581498
46660,"Valdosta, GA",2,9,36980,"Owensboro, KY",2,4.187032167727677,10884.0,88.61,55.698,68002.0,76743.03126058007,61968.56622802557,49685.52819620073,0.23782500534711193,0.36633663366336633
46660,"Valdosta, GA",2,10,45500,"Texarkana, TX-AR",2,4.19482527724463,11400.0,84.012,49.885,55646.0,66235.77584154645,62572.92591513569,49003.43584228894,0.25881687835164313,0.3648068669527897
46700,"Vallejo, CA",1,1,42220,"Santa Rosa-Petaluma, CA",1,4.011083233837814,25896.0,107.784,139.569,104674.0,97114.59956950937,69520.56219415164,45494.73275750057,0.4065091968434686,0.330188679245283
46700,"Vallejo, CA",1,2,42100,"Santa Cruz-Watsonville, CA",1,5.194362801637814,27168.0,109.896,164.328,111093.0,101089.21161825726,68617.18771873828,43895.63279408224,0.43641147880013303,0.3302180685358255
46700,"Vallejo, CA",1,3,42020,"San Luis Obispo-Paso Robles, CA",1,5.607955376024112,23904.0,108.596,144.362,97446.0,89732.58683561088,65492.69870617381,43480.838232491544,0.399979463955744,0.3521505376344086
46700,"Vallejo, CA",1,4,33700,"Modesto, CA",5,5.687239863994924,19476.0,104.108,108.476,81468.0,78253.35228800861,67774.94121726394,49067.44515548194,0.3266800405031649,0.3374384236453202
46700,"Vallejo, CA",1,5,37100,"Oxnard-Thousand Oaks-Ventura, CA",1,5.878902348216524,27804.0,110.534,171.096,109797.0,99333.23683210596,64308.90118117578,39154.650000543574,0.46738508313352656,0.2981366459627329
46700,"Vallejo, CA",1,6,13460,"Bend, OR",3,6.3647286559336465,20364.0,103.607,109.958,89788.0,86662.09812078334,63998.86696921613,44343.824356265264,0.35544100910429943,0.3914209115281501
46700,"Vallejo, CA",1,7,13380,"Bellingham, WA",5,6.4786535932252365,18660.0,103.334,112.946,81784.0,79145.29583680104,68420.25426497441,50362.3062517358,0.3076581318562428,0.35135135135135137
46700,"Vallejo, CA",1,8,40140,"Riverside-San Bernardino-Ontario, CA",1,6.5423028396971405,22152.0,106.442,129.312,89662.0,84235.54611901318,67744.85995409268,46933.52608212485,0.37097449344453437,0.21124620060790272
46700,"Vallejo, CA",1,9,42200,"Santa Maria-Santa Barbara, CA",1,6.611453325489835,25572.0,108.798,151.394,98161.0,90223.16586701962,69837.9916743122,46333.88314290537,0.4088051883871889,0.33710407239819007
46700,"Vallejo, CA",1,10,40900,"Sacramento-Roseville-Folsom, CA",1,6.640335351460811,21828.0,106.67,130.23,97188.0,91110.90278428799,72284.30998105383,51821.19945325783,0.34014191851906084,0.25232198142414863
47020,"Victoria, TX",2,1,41660,"San Angelo, TX",2,3.274883851434902,13860.0,92.453,81.442,68419.0,74004.08856391897,58094.47881147742,43103.07777527525,0.30891388764814864,0.3392070484581498
47020,"Victoria, TX",2,2,10180,"Abilene, TX",2,3.8407027621307734,13692.0,90.364,73.791,67328.0,74507.54725333097,61015.10519141739,45863.05348941217,0.29480265501265174,0.3494809688581315
47020,"Victoria, TX",2,3,48660,"Wichita Falls, TX",2,4.223312202667178,11940.0,89.513,68.208,65379.0,73038.55305933216,60039.527016390704,46700.68237929889,0.26803627407771496,0.3374485596707819
47020,"Victoria, TX",2,4,46300,"Twin Falls, ID",2,4.298912950862288,12852.0,92.108,73.833,68810.0,74705.78017110348,59987.28474757254,46034.099356509876,0.27227558436631183,0.4236453201970443
47020,"Victoria, TX",2,5,43300,"Sherman-Denison, TX",3,4.3246220649328055,15720.0,93.771,89.466,72182.0,76976.89050985912,58219.257839906044,41455.01303074329,0.3476539740017317,0.3511111111111111
47020,"Victoria, TX",2,6,45500,"Texarkana, TX-AR",2,4.43205556914893,11400.0,84.012,49.885,55646.0,66235.77584154645,62572.92591513569,49003.43584228894,0.25881687835164313,0.3648068669527897
47020,"Victoria, TX",2,7,11100,"Amarillo, TX",2,4.533469518896766,13032.0,91.82,78.38,69611.0,75812.45915922457,61035.46924106171,46842.48296356226,0.2803830781797324,0.2767857142857143
47020,"Victoria, TX",2,8,25620,"Hattiesburg, MS",2,4.650248420764206,12168.0,87.633,60.059,60285.0,68792.57813837254,55486.33373612134,41601.15349580091,0.3000192571494962,0.35655737704918034
47020,"Victoria, TX",2,9,46660,"Valdosta, GA",2,4.657677131077132,12300.0,88.271,58.758,57085.0,64670.163473847584,59038.44953295425,45104.08830446471,0.2825291611788849,0.35864978902953587
47020,"Victoria, TX",2,10,27860,"Jonesboro, AR",2,4.693340059951162,11148.0,85.876,53.848,56738.0,66069.68186687781,60278.60351726368,47297.09529610759,0.25100764913006907,0.3983402489626556
47220,"Vineland, NJ",5,1,44420,"Staunton-Stuarts Draft, VA",2,5.36968766402622,12816.0,91.128,68.232,73544.0,80704.0646124133,64357.79601245547,50294.061485197104,0.2596089907875784,0.3611111111111111
47220,"Vineland, NJ",5,2,25180,"Hagerstown-Martinsburg, MD-WV",4,5.669421650047265,13908.0,94.171,75.737,78802.0,83679.6890762549,63970.349531323714,49201.47163897894,0.2702539647279858,0.2708333333333333
47220,"Vineland, NJ",5,3,49420,"Yakima, WA",5,5.671840663644155,13308.0,95.545,72.628,70656.0,73950.49453137265,68255.84855832382,54327.33319906903,0.237783662979341,0.31864406779661014
47220,"Vineland, NJ",5,4,21300,"Elmira, NY",2,5.7990719714859065,12708.0,94.398,76.357,63716.0,67497.19273713426,65592.10108153496,52129.951459720935,0.2460515704401425,0.4105263157894737
47220,"Vineland, NJ",5,5,49700,"Yuba City, CA",5,6.052848995905205,16632.0,104.233,108.279,78179.0,75004.07740350945,64324.98984646577,48368.430983149934,0.2964625706140576,0.3672566371681416
47220,"Vineland, NJ",5,6,28450,"Kenosha, WI",5,6.110956309691319,14628.0,101.118,95.814,81239.0,80340.78996815602,63315.08555071433,48848.81841726628,0.2731131807864298,0.29435483870967744
47220,"Vineland, NJ",5,7,39380,"Pueblo, CO",2,6.1156416283511845,13332.0,91.762,71.285,64010.0,69756.54410322355,65412.420195636885,50883.53024118951,0.2554319191910117,0.39763779527559057
47220,"Vineland, NJ",5,8,16540,"Chambersburg, PA",2,6.140243943641629,13116.0,94.642,71.914,77003.0,81362.39724435241,64245.62840967539,50387.087804024624,0.26030826489152853,0.34615384615384615
47220,"Vineland, NJ",5,9,22420,"Flint, MI",4,6.184799114010724,11868.0,93.034,74.039,62281.0,66944.34292839176,65006.57327924778,52249.94666962119,0.23458804632094313,0.32621951219512196
47220,"Vineland, NJ",5,10,39820,"Redding, CA",5,6.216869500010796,15804.0,100.684,89.366,72636.0,72142.544992253,67386.68598933466,51690.050972847435,0.2778129955394769,0.38095238095238093
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,1,40060,"Richmond, VA",1,3.0741556616339327,17364.0,97.858,99.136,86679.0,88576.30444112897,68241.30691375065,50497.22875969068,0.3106618908925918,0.2777777777777778
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,2,16740,"Charlotte-Concord-Gastonia, NC-SC",1,3.785152621656387,17676.0,97.348,97.635,83304.0,85573.40674692855,65335.56193294378,47178.02402769663,0.32930309038430056,0.20500782472613457
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,3,39580,"Raleigh-Cary, NC",1,4.039196939431619,18876.0,98.157,103.476,100103.0,101982.5381786322,66179.1612271303,46948.74464960654,0.34717101034965425,0.2859778597785978
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,4,16700,"Charleston-North Charleston, SC",3,4.152233533822934,19260.0,100.962,119.77,85254.0,84441.67112378916,63358.45642415075,44281.97220236433,0.363787039055273,0.2874015748031496
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,5,17820,"Colorado Springs, CO",1,4.15606467682631,20388.0,100.707,116.207,90144.0,89511.15612618787,66961.94500625262,46717.076228511236,0.3564059462598079,0.34475374732334046
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,6,38860,"Portland-South Portland, ME",1,4.1687624384863735,17820.0,101.858,105.164,92175.0,90493.62838461387,65501.915349666735,48006.971408101024,0.3058479428735404,0.3081761006289308
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,7,39300,"Providence-Warwick, RI-MA",4,4.291380774323434,15684.0,101.773,103.851,87040.0,85523.66541224097,68567.68550832792,53156.918408999016,0.26550380543656876,0.30124777183600715
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,8,14260,"Boise City, ID",3,4.352986801256364,17844.0,98.391,105.58,85987.0,87393.15587807828,62582.30278719957,44446.497683074194,0.33615988563011345,0.2851153039832285
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,9,41700,"San Antonio-New Braunfels, TX",4,4.4635889550165,16356.0,94.716,94.575,76213.0,80464.75780227206,65452.93090162896,48184.465172501885,0.3194721786194416,0.20689655172413793
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,10,46060,"Tucson, AZ",4,4.721867651685582,14544.0,96.896,91.765,70315.0,72567.49504623514,62973.76512906566,47963.857599343064,0.2787791107961612,0.25260960334029225
47300,"Visalia, CA",5,1,12540,"Bakersfield-Delano, CA",5,4.740212549010439,15600.0,100.886,90.291,70210.0,69593.40245425531,69138.47716015762,53675.47932101245,0.26548481745322783,0.2683982683982684
47300,"Visalia, CA",5,2,25260,"Hanford-Corcoran, CA",5,5.432748423865112,15972.0,101.612,93.497,70995.0,69868.71629335119,65091.98701065804,49373.371099151525,0.2896323690287874,0.3036649214659686
47300,"Visalia, CA",5,3,32900,"Merced, CA",5,6.019736331689029,16116.0,98.275,78.63,65510.0,66659.88298142965,66030.75334158426,49631.87264964838,0.29416172248390293,0.3159851301115242
47300,"Visalia, CA",5,4,23420,"Fresno, CA",5,6.558020769352286,16704.0,102.158,95.725,74468.0,72894.92746529885,66492.0975055277,50140.955157400276,0.2932519632166356,0.2350674373795761
47300,"Visalia, CA",5,5,49420,"Yakima, WA",5,8.047933875991573,13308.0,95.545,72.628,70656.0,73950.49453137265,68255.84855832382,54327.33319906903,0.237783662979341,0.31864406779661014
47300,"Visalia, CA",5,6,41500,"Salinas, CA",5,8.05931190760337,24660.0,109.042,145.669,97230.0,89167.47675207719,66063.80905865635,43448.669937950566,0.40936713636740585,0.25271739130434784
47300,"Visalia, CA",5,7,33700,"Modesto, CA",5,8.723421034938253,19476.0,104.108,108.476,81468.0,78253.35228800861,67774.94121726394,49067.44515548194,0.3266800405031649,0.3374384236453202
47300,"Visalia, CA",5,8,49700,"Yuba City, CA",5,9.332525378633592,16632.0,104.233,108.279,78179.0,75004.07740350945,64324.98984646577,48368.430983149934,0.2964625706140576,0.3672566371681416
47300,"Visalia, CA",5,9,44700,"Stockton-Lodi, CA",5,10.208300810200653,20808.0,105.089,115.614,92179.0,87715.17475663485,65088.516621983945,45288.156926868374,0.35533272668518,0.2505694760820046
47300,"Visalia, CA",5,10,48300,"Wenatchee-East Wenatchee, WA",5,10.256151358372431,15012.0,103.855,114.958,81938.0,78896.53844302152,65153.42179663622,50698.653128781996,0.26201727484369114,0.3706896551724138
47380,"Waco, TX",4,1,11100,"Amarillo, TX",2,2.488713044641052,13032.0,91.82,78.38,69611.0,75812.45915922457,61035.46924106171,46842.48296356226,0.2803830781797324,0.2767857142857143
47380,"Waco, TX",4,2,16860,"Chattanooga, TN-GA",4,3.1783961146313517,13956.0,91.464,76.55,72161.0,78895.52173532757,62800.371904345215,47541.90955850423,0.286937745330927,0.2907488986784141
47380,"Waco, TX",4,3,31180,"Lubbock, TX",3,3.3204005742282727,13908.0,91.317,76.357,63629.0,69679.24920880012,60446.15502547761,45215.69410363392,0.30262482152632064,0.2794871794871795
47380,"Waco, TX",4,4,28940,"Knoxville, TN",4,3.4014242560496695,13740.0,92.569,82.783,72422.0,78235.69445494712,64160.4664692093,49317.48447739778,0.27624760022122646,0.29259259259259257
47380,"Waco, TX",4,5,18580,"Corpus Christi, TX",3,3.5420222375605825,15300.0,92.671,84.905,67453.0,72787.60345739228,62721.401517195234,46211.38220155172,0.3196434298238254,0.3065326633165829
47380,"Waco, TX",4,6,17300,"Clarksville, TN-KY",2,3.570530562409134,14484.0,90.947,73.801,68967.0,75832.07802346422,62072.269197078145,46146.51023856385,0.3053920742170733,0.33663366336633666
47380,"Waco, TX",4,7,17980,"Columbus, GA-AL",2,3.681120503943504,12828.0,89.296,61.185,59336.0,66448.66511377889,62088.856915922086,47723.15184514624,0.2837119690139352,0.28152492668621704
47380,"Waco, TX",4,8,21340,"El Paso, TX",4,3.7205094819184965,12948.0,89.912,71.248,59751.0,66454.97820090756,61103.52958467151,46702.782187216224,0.28833702992574883,0.2627118644067797
47380,"Waco, TX",4,9,10180,"Abilene, TX",2,3.8087943247232423,13692.0,90.364,73.791,67328.0,74507.54725333097,61015.10519141739,45863.05348941217,0.29480265501265174,0.3494809688581315
47380,"Waco, TX",4,10,22220,"Fayetteville-Springdale-Rogers, AR",4,3.809312827834804,13884.0,91.353,76.886,81650.0,89378.56446969448,63245.08247483576,48046.89522318557,0.28781528593000755,0.24449877750611246
47460,"Walla Walla, WA",5,1,48300,"Wenatchee-East Wenatchee, WA",5,5.382261157691518,15012.0,103.855,114.958,81938.0,78896.53844302152,65153.42179663622,50698.653128781996,0.26201727484369114,0.3706896551724138
47460,"Walla Walla, WA",5,2,31020,"Longview-Kelso, WA",5,5.879612212768234,14472.0,97.545,82.536,76531.0,78457.12235378542,71716.04350212347,56879.81406955389,0.24305237252199086,0.4029126213592233
47460,"Walla Walla, WA",5,3,20740,"Eau Claire, WI",4,5.905646792713082,12396.0,92.796,72.85,74595.0,80386.00801758695,65810.39035741365,52452.05594644766,0.23801879735332193,0.31715210355987056
47460,"Walla Walla, WA",5,4,13380,"Bellingham, WA",5,6.091919949492263,18660.0,103.334,112.946,81784.0,79145.29583680104,68420.25426497441,50362.3062517358,0.3076581318562428,0.35135135135135137
47460,"Walla Walla, WA",5,5,29100,"La Crosse-Onalaska, WI-MN",4,6.100800714338674,12324.0,91.769,69.386,73340.0,79918.05511665158,67956.63342042305,54527.26184614416,0.23195177286284113,0.3104575163398693
47460,"Walla Walla, WA",5,6,49700,"Yuba City, CA",5,6.132830237315928,16632.0,104.233,108.279,78179.0,75004.07740350945,64324.98984646577,48368.430983149934,0.2964625706140576,0.3672566371681416
47460,"Walla Walla, WA",5,7,31340,"Lynchburg, VA",4,6.166534867228798,11892.0,89.363,63.912,68996.0,77208.6881595291,66726.68393557685,53419.16292576295,0.23931646222428965,0.3181818181818182
47460,"Walla Walla, WA",5,8,39820,"Redding, CA",5,6.203478352436585,15804.0,100.684,89.366,72636.0,72142.544992253,67386.68598933466,51690.050972847435,0.2778129955394769,0.38095238095238093
47460,"Walla Walla, WA",5,9,27500,"Janesville-Beloit, WI",4,6.26533197208117,12444.0,93.703,79.552,75673.0,80758.35352123197,66473.54932463648,53193.29148870807,0.24034669263041522,0.32567049808429116
47460,"Walla Walla, WA",5,10,44420,"Staunton-Stuarts Draft, VA",2,6.287743105618368,12816.0,91.128,68.232,73544.0,80704.0646124133,64357.79601245547,50294.061485197104,0.2596089907875784,0.3611111111111111
47580,"Warner Robins, GA",4,1,12260,"Augusta-Richmond County, GA-SC",4,7.1378784218705205,13440.0,91.903,70.603,69344.0,75453.46724263625,65140.91119212998,50516.79663656596,0.2768530164375221,0.271264367816092
47580,"Warner Robins, GA",4,2,44300,"State College, PA",4,7.179569529898603,14484.0,96.762,85.688,74291.0,76777.04057377896,63660.19718484529,48691.51113040243,0.28255179120848817,0.3134920634920635
47580,"Warner Robins, GA",4,3,42340,"Savannah, GA",3,7.316833503577273,17448.0,95.206,86.012,77180.0,81066.31934962083,62240.72121680006,43914.14516066914,0.3525628748734045,0.26153846153846155
47580,"Warner Robins, GA",4,4,22180,"Fayetteville, NC",4,7.430758502563365,14544.0,91.978,73.081,61763.0,67149.75320185263,64370.78897748841,48558.31208083921,0.29508008359611204,0.3083832335329341
47580,"Warner Robins, GA",4,5,17980,"Columbus, GA-AL",2,7.486788500950871,12828.0,89.296,61.185,59336.0,66448.66511377889,62088.856915922086,47723.15184514624,0.2837119690139352,0.28152492668621704
47580,"Warner Robins, GA",4,6,46140,"Tulsa, OK",4,7.546888012890162,12936.0,89.214,68.235,69359.0,77744.52440199968,65785.36914696037,51285.40277396959,0.2634387283725328,0.2770137524557957
47580,"Warner Robins, GA",4,7,17300,"Clarksville, TN-KY",2,7.56908493354484,14484.0,90.947,73.801,68967.0,75832.07802346422,62072.269197078145,46146.51023856385,0.3053920742170733,0.33663366336633666
47580,"Warner Robins, GA",4,8,22220,"Fayetteville-Springdale-Rogers, AR",4,7.584350838835856,13884.0,91.353,76.886,81650.0,89378.56446969448,63245.08247483576,48046.89522318557,0.28781528593000755,0.24449877750611246
